euler, , , , rk2, , , , rk4 , , ,
h, log(h), e, log(e), h, log(h), e, log(e), h, log(h), e, log(e)
0.00909090909090909, -2.041392685158225, 0.003288258030673304, -2.483034110566075,0.00909090909090909, -2.041392685158225, 3.286595957720457E-5, -4.4832536832375265,0.00909090909090909, -2.041392685158225, 1.1441182774943442E-10, -9.94152907641022
0.009259259259259259, -2.03342375548695, 0.0033493724620428547, -2.475036554694963,0.009259259259259259, -2.03342375548695, 3.409311590086155E-5, -4.467333305115769,0.009259259259259259, -2.03342375548695, 1.2309963620531258E-10, -9.909743230531387
0.009433962264150943, -2.0253058652647704, 0.0034128021562933445, -2.4668888874964967,0.009433962264150943, -2.0253058652647704, 3.539030871585161E-5, -4.451115648919251,0.009433962264150943, -2.0253058652647704, 1.3262877566991635E-10, -9.877362239439181
0.009615384615384616, -2.0170333392987803, 0.003478681252649908, -2.458585363306786,0.009615384615384616, -2.0170333392987803, 3.676297082992073E-5, -4.43458940036241,0.009615384615384616, -2.0170333392987803, 1.4309677840598117E-10, -9.844370143572542
0.00980392156862745, -2.0086001717619175, 0.003547154459072872, -2.4501198999795633,0.00980392156862745, -2.0086001717619175, 3.821707224831972E-5, -4.417742586645264,0.00980392156862745, -2.0086001717619175, 1.5461867703799174E-10, -9.810738046998436
0.01, -2.0, 0.003618378114304326, -2.4414860520766437,0.01, -2.0, 3.975918520141368E-5, -4.400562524328945,0.01, -2.0, 1.673230324437164E-10, -9.776444273175565
0.01020408163265306, -1.9912260756924949, 0.00369252138064548, -2.4326769813323383,0.01020408163265306, -1.9912260756924949, 4.139655854182154E-5, -4.383035761981061,0.01020408163265306, -1.9912260756924949, 1.8135898241381895E-10, -9.741460929655377
0.010416666666666666, -1.9822712330395684, 0.003769767586639612, -2.423685424051851,0.010416666666666666, -1.9822712330395684, 4.3137203097733554E-5, -4.3651480168273125,0.010416666666666666, -1.9822712330395684, 1.9689810348381632E-10, -9.705758466952181
0.010638297872340425, -1.9731278535996988, 0.003850315742096691, -2.414503655055726,0.010638297872340425, -1.9731278535996988, 4.498998984533046E-5, -4.346884104858826,0.010638297872340425, -1.9731278535996988, 2.1413701409398676E-10, -9.669308257379132
0.010869565217391304, -1.9637878273455553, 0.003934382251871947, -2.4051234477176657,0.010869565217391304, -1.9637878273455553, 4.696476317003553E-5, -4.328227863345631,0.010869565217391304, -1.9637878273455553, 2.333041790527975E-10, -9.632077481852136
0.011111111111111112, -1.9542425094393248, 0.004022202859470342, -2.395536029580436,0.011111111111111112, -1.9542425094393248, 4.907247191647511E-5, -4.309162064850838,0.011111111111111112, -1.9542425094393248, 2.546637251027409E-10, -9.59403291255376
0.011363636363636364, -1.9444826721501687, 0.004114034857293922, -2.3857320329460414,0.011363636363636364, -1.9444826721501687, 5.132532148891955E-5, -4.289668321637322,0.011363636363636364, -1.9444826721501687, 2.785245398431635E-10, -9.555136534605296
0.011627906976744186, -1.9344984512435677, 0.004210159607211771, -2.375701439742139,0.011627906976744186, -1.9344984512435677, 5.373695097089558E-5, -4.2697269790282935,0.011627906976744186, -1.9344984512435677, 3.052452743167111E-10, -9.515351050901712
0.011904761904761904, -1.9242792860618816, 0.004310885423512296, -2.365433519850271,0.011904761904761904, -1.9242792860618816, 5.632264006669402E-5, -4.2493169962749535,0.011904761904761904, -1.9242792860618816, 3.3524861406628523E-10, -9.474633008866695
0.012195121951219513, -1.9138138523837167, 0.004416550880550205, -2.3549167619405575,0.012195121951219513, -1.9138138523837167, 5.909955174912038E-5, -4.228415813088657,0.012195121951219513, -1.9138138523837167, 3.690296465494453E-10, -9.43293874274165
0.0125, -1.9030899869919435, 0.004527528619916761, -2.3441387956947133,0.0125, -1.9030899869919435, 6.208701784107359E-5, -4.206999199652636,0.0125, -1.9030899869919435, 4.0717350643226127E-10, -9.39022048800086
0.01282051282051282, -1.8920946026904804, 0.004644229747474759, -2.333086304094425,0.01282051282051282, -1.8920946026904804, 6.530687642117198E-5, -4.185041087721248,0.01282051282051282, -1.8920946026904804, 4.503755505538397E-10, -9.346425193973236
0.013157894736842105, -1.8808135922807914, 0.004767108929728028, -2.321744924213235,0.013157894736842105, -1.8808135922807914, 6.878387210062729E-5, -4.162513379770152,0.013157894736842105, -1.8808135922807914, 4.994607297215305E-10, -9.30149865265461
0.013513513513513514, -1.8692317197309762, 0.004896670322887021, -2.3100991346525377,0.013513513513513514, -1.8692317197309762, 7.254613292217253E-5, -4.139385732713804,0.013513513513513514, -1.8692317197309762, 5.554181123986474E-10, -9.255379961844445
0.013888888888888888, -1.8573324964312685, 0.0050334744978646545, -2.298132127403188,0.013888888888888888, -1.8573324964312685, 7.6625741111114E-5, -4.115625312030973,0.013888888888888888, -1.8573324964312685, 6.194357119358374E-10, -9.208003760152005
0.014285714285714285, -1.845098040014257, 0.005178146562083775, -2.2858256614709727,0.014285714285714285, -1.845098040014257, 8.105941940465582E-5, -4.09119651125627,0.014285714285714285, -1.845098040014257, 6.929460728926858E-10, -9.15930056215071
0.014705882352941176, -1.8325089127062364, 0.005331385726682522, -2.2731598950571814,0.014705882352941176, -1.8325089127062364, 8.588936049426244E-5, -4.066060630869718,0.014705882352941176, -1.8325089127062364, 7.776910497615051E-10, -9.109192899195264
0.015151515151515152, -1.8195439355418686, 0.005493976628525823, -2.2601131924079683,0.015151515151515152, -1.8195439355418686, 9.11642347359198E-5, -4.0401755092954525,0.015151515151515152, -1.8195439355418686, 8.757938216193588E-10, -9.05759812290969
0.015625, -1.806179973983887, 0.005666802794585143, -2.246661900595435,0.015625, -1.806179973983887, 9.694042131377142E-5, -4.013495097117402,0.015625, -1.806179973983887, 9.898641594865147E-10, -9.00442440018347
0.016129032258064516, -1.792391689498254, 0.005850862737267959, -2.232780090429079,0.016129032258064516, -1.792391689498254, 1.0328352131199162E-4, -3.9859689638061475,0.016129032258064516, -1.792391689498254, 1.1231227834122273E-9, -8.949572762666852
0.016666666666666666, -1.7781512503836436, 0.006047289301022661, -2.218439254342237,0.016666666666666666, -1.7781512503836436, 1.1027022898326285E-4, -3.9575417235841606,0.016666666666666666, -1.7781512503836436, 1.279577338455625E-9, -8.892933459953062
0.017241379310344827, -1.7634279935629373, 0.006257373053589131, -2.2036079523765477,0.017241379310344827, -1.7634279935629373, 1.1799066149665427E-4, -3.928152364057967,0.017241379310344827, -1.7634279935629373, 1.4642455348399249E-9, -8.834386091662193
0.017857142857142856, -1.7481880270062005, 0.006482590744659046, -2.188251395171206,0.017857142857142856, -1.7481880270062005, 1.2655128021330807E-4, -3.8977334570899775,0.017857142857142856, -1.7481880270062005, 1.683458312828399E-9, -8.7737976334979
0.018518518518518517, -1.7323937598229686, 0.006724640161554932, -2.172330949992051,0.018518518518518517, -1.7323937598229686, 1.360785815729015E-4, -3.8662102262787355,0.018518518518518517, -1.7323937598229686, 1.9452670806759795E-9, -8.711020762615526
0.019230769230769232, -1.7160033436347992, 0.006985483126039167, -2.1558035520813648,0.019230769230769232, -1.7160033436347992, 1.467237983721004E-4, -3.833499438553207,0.019230769230769232, -1.7160033436347992, 2.2600023472577395E-9, -8.645891109790407
0.02, -1.6989700043360187, 0.0072673989422348964, -2.1386209986541824,0.02, -1.6989700043360187, 1.5866894040888704E-4, -3.799508078470025,0.02, -1.6989700043360187, 2.641034178991138E-9, -8.57822597832689
0.020833333333333332, -1.6812412373755872, 0.0075730513869721, -2.120729096258352,0.020833333333333332, -1.6812412373755872, 1.721346290419551E-4, -3.7641317520490594,0.020833333333333332, -1.6812412373755872, 3.10584885090296E-9, -8.507819683448432
0.021739130434782608, -1.662757831681574, 0.007905573425806788, -2.102066623311579,0.021739130434782608, -1.662757831681574, 1.8739036148681797E-4, -3.727252751018892,0.021739130434782608, -1.662757831681574, 3.6775551035998664E-9, -8.43444081118777
0.022727272727272728, -1.6434526764861874, 0.008268675384301606, -2.082564057480643,0.022727272727272728, -1.6434526764861874, 2.0476810590150098E-4, -3.6887376869035173,0.022727272727272728, -1.6434526764861874, 4.387048471992399E-9, -8.357827567098923
0.023809523809523808, -1.6232492903979006, 0.008666784525197042, -2.062142000791765,0.023809523809523808, -1.6232492903979006, 2.2468052250759537E-4, -3.6484345748176974,0.023809523809523808, -1.6232492903979006, 5.276163050664863E-9, -8.277681791800834
0.025, -1.6020599913279623, 0.00910522722204916, -2.040709211862383,0.025, -1.6020599913279623, 2.4764570154355627E-4, -3.606169205788189,0.025, -1.6020599913279623, 6.402328193690367E-9, -8.193662066984228
0.02631578947368421, -1.5797835966168101, 0.009590469726416204, -2.0181601212344784,0.02631578947368421, -1.5797835966168101, 2.743212250463584E-4, -3.5617405884439814,0.02631578947368421, -1.5797835966168101, 7.845574780965029E-9, -8.105375233714108
0.027777777777777776, -1.5563025007672873, 0.010130440789014272, -1.994371657495417,0.027777777777777776, -1.5563025007672873, 3.0555179695199896E-4, -3.5149151578481224,0.027777777777777776, -1.5563025007672873, 9.719302094192561E-9, -8.012364918975258
0.029411764705882353, -1.5314789170422551, 0.010734970596321633, -1.9691991407827163,0.029411764705882353, -1.5314789170422551, 3.424369908042276E-4, -3.465419328006442,0.029411764705882353, -1.5314789170422551, 1.2187155340479812E-8, -7.914097653208836
0.03125, -1.505149978319906, 0.011416398149658169, -1.9424708935037576,0.03125, -1.505149978319906, 3.8642944881905016E-4, -3.4129297845022135,0.03125, -1.505149978319906, 1.5490154549637695E-8, -7.80994424914073
0.03333333333333333, -1.4771212547196624, 0.012190427778392205, -1.9139810541408053,0.03333333333333333, -1.4771212547196624, 4.394802470335513E-4, -3.3570606400375698,0.03333333333333333, -1.4771212547196624, 1.9991458851051967E-8, -7.699155512643053
0.03571428571428571, -1.4471580313422192, 0.013077362973982749, -1.8834798218610267,0.03571428571428571, -1.4471580313422192, 5.042592221856906E-4, -3.297346150412704,0.03571428571428571, -1.4471580313422192, 2.6252472904583265E-8, -7.580829781087324
0.038461538461538464, -1.414973347970818, 0.014103927224719329, -1.8506599416321856,0.038461538461538464, -1.414973347970818, 5.844979476840547E-4, -3.2332170094141257,0.038461538461538464, -1.414973347970818, 3.516668641947715E-8, -7.4538685511465905
0.041666666666666664, -1.3802112417116061, 0.015306026440406625, -1.8151375407835963,0.041666666666666664, -1.3802112417116061, 6.855401195598107E-4, -3.16396712410774,0.041666666666666664, -1.3802112417116061, 4.8204222341273046E-8, -7.316914919039116
0.045454545454545456, -1.3424226808222062, 0.016733075993102142, -1.7764242165966613,0.045454545454545456, -1.3424226808222062, 8.152562362993275E-4, -3.0887058703753922,0.045454545454545456, -1.3424226808222062, 6.787879558729512E-8, -7.168265872224017
0.05, -1.3010299956639813, 0.018455036804962174, -1.733885084352039,0.05, -1.3010299956639813, 9.85626881133188E-4, -3.0062874604468863,0.05, -1.3010299956639813, 9.86860571909321E-8, -7.005744202069767
0.05555555555555555, -1.255272505103306, 0.020574375611817644, -1.6866733358219774,0.05555555555555555, -1.255272505103306, 0.0012156182001381171, -2.915202806321296,0.05555555555555555, -1.255272505103306, 1.4910581011470254E-7, -6.826505433330427
0.0625, -1.2041199826559248, 0.023247513867974755, -1.6336234845439654,0.0625, -1.2041199826559248, 0.0015367137642560526, -2.813407018759688,0.0625, -1.2041199826559248, 2.3619117576182207E-7, -6.626736331911054
0.07142857142857142, -1.146128035678238, 0.02672591676488998, -1.5730673884913398,0.07142857142857142, -1.146128035678238, 0.0020043333945235194, -2.6980300376156103,0.07142857142857142, -1.146128035678238, 3.970418673380601E-7, -6.401163695264118
0.08333333333333333, -1.0791812460476249, 0.031441659271376717, -1.5024945429956034,0.08333333333333333, -1.0791812460476249, 0.0027235818299062194, -2.564859571834636,0.08333333333333333, -1.0791812460476249, 7.207538234521259E-7, -6.142213045089937
0.1, -1.0, 0.03820619918894015, -1.4178661644412163,0.1, -1.0, 0.00391436961561003, -2.4073381683456336,0.1, -1.0, 1.4505058915539994E-6, -5.838480502873592
0.125, -0.9030899869919435, 0.04874695767024605, -1.3120524837245005,0.125, -0.9030899869919435, 0.006103971719593426, -2.214387487185052,0.125, -0.9030899869919435, 3.3746751146766114E-6, -5.471768031038806
0.16666666666666666, -0.7781512503836436, 0.06751519871934315, -1.1705984497330535,0.16666666666666666, -0.7781512503836436, 0.01084309440623685, -1.9648467609917095,0.16666666666666666, -0.7781512503836436, 9.750590149342909E-6, -5.010969098060766
0.25, -0.6020599913279624, 0.11051402165618528, -0.9565826166251834,0.25, -0.6020599913279624, 0.024613466301305724, -1.6088272205303267,0.25, -0.6020599913279624, 4.0088346544814966E-5, -4.396981855978752
0.5, -0.3010299956639812, 0.30831028643278685, -0.5110119852752011,0.5, -0.3010299956639812, 0.10962562606818162, -0.9600879133779654,0.5, -0.3010299956639812, 0.0010967340417643882, -2.9598986761608463
